id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;operatorname;shortname;bookingrules;mode;pointgeo;nom_commune;code_insee
IDFM:C01743;B;IDFM:monomodalStopPlace:43607;Laplace;2.3343440158701894;48.808360137202826;SNCF;B;;RapidTransit;48.808360137202826, 2.3343440158701894;Arcueil;94003
IDFM:C01743;B;IDFM:monomodalStopPlace:44493;Bagneux;2.3220087047421583;48.79333690627149;SNCF;B;;RapidTransit;48.79333690627149, 2.3220087047421583;Cachan;94016
IDFM:C01743;B;IDFM:monomodalStopPlace:43125;Fontenay-aux-Roses;2.2929083820455323;48.78756698215643;SNCF;B;;RapidTransit;48.78756698215643, 2.2929083820455323;Fontenay-aux-Roses;92032
IDFM:C01743;B;IDFM:monomodalStopPlace:46007;La Croix de Berny;2.3042107053612133;48.76171816323692;SNCF;B;;RapidTransit;48.76171816323692, 2.3042107053612133;Antony;92002
IDFM:C01743;B;IDFM:monomodalStopPlace:47940;Massy - Verrières;2.273978779055319;48.7349579552114;SNCF;B;;RapidTransit;48.7349579552114, 2.273978779055319;Massy;91377
IDFM:C01743;B;IDFM:monomodalStopPlace:43103;Bures-sur-Yvette;2.1643461393269345;48.69621022314541;SNCF;B;;RapidTransit;48.69621022314541, 2.1643461393269345;Bures-sur-Yvette;91122
IDFM:C01743;B;IDFM:monomodalStopPlace:47052;Courcelle-sur-Yvette;2.097722386795541;48.70131367727702;SNCF;B;;RapidTransit;48.70131367727702, 2.097722386795541;Gif-sur-Yvette;91272
IDFM:C01727;C;IDFM:monomodalStopPlace:46298;Les Saules;2.4174549898851208;48.74520105223681;SNCF;C;;RapidTransit;48.74520105223681, 2.4174549898851208;Orly;94054
IDFM:C01727;C;IDFM:monomodalStopPlace:461504;Saint-Quentin en Yvelines - Montigny-le-Bretonneux;2.044615988930814;48.78748491597792;SNCF;C;;RapidTransit;48.78748491597792, 2.044615988930814;Montigny-le-Bretonneux;78423
IDFM:C01727;C;IDFM:monomodalStopPlace:462388;Viroflay Rive Gauche;2.17158260741522;48.800665521455045;SNCF;C;;RapidTransit;48.800665521455045, 2.17158260741522;Viroflay;78686
IDFM:C01727;C;IDFM:monomodalStopPlace:462357;Issy - Val de Seine;2.2640113460455353;48.83050964570215;SNCF;C;;RapidTransit;48.83050964570215, 2.2640113460455353;Issy-les-Moulineaux;92040
IDFM:C01727;C;IDFM:monomodalStopPlace:43068;Arpajon;2.2412169696111426;48.58599680822646;SNCF;C;;RapidTransit;48.58599680822646, 2.2412169696111426;Arpajon;91021
IDFM:C01727;C;IDFM:monomodalStopPlace:43150;Saint-Ouen-l'Aumône Liesse;2.128124092657316;49.0341234164973;SNCF;C;;RapidTransit;49.0341234164973, 2.128124092657316;Saint-Ouen-l'Aumône;95572
IDFM:C01727;C;IDFM:monomodalStopPlace:45437;Avenue Foch;2.2747712644338454;48.86985281215763;SNCF;C;;RapidTransit;48.86985281215763, 2.2747712644338454;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:43072;Gare d'Austerlitz;2.367818767583529;48.84032035638395;SNCF;C;;RapidTransit;48.84032035638395, 2.367818767583529;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:46395;Athis-Mons;2.403668724287269;48.71266832171659;SNCF;C;;RapidTransit;48.71266832171659, 2.403668724287269;Athis-Mons;91027
IDFM:C01728;D;IDFM:monomodalStopPlace:45814;Saint-Fargeau;2.5426100742385285;48.56502608446919;SNCF;D;;RapidTransit;48.56502608446919, 2.5426100742385285;Saint-Fargeau-Ponthierry;77407
IDFM:C01728;D;IDFM:monomodalStopPlace:45824;Le Coudray-Montceaux;2.492424499497774;48.56619819315809;SNCF;D;;RapidTransit;48.56619819315809, 2.492424499497774;Le Coudray-Montceaux;91179
IDFM:C01728;D;IDFM:monomodalStopPlace:43087;Ballancourt;2.3700930488013845;48.53101531216478;SNCF;D;;RapidTransit;48.53101531216478, 2.3700930488013845;Ballancourt-sur-Essonne;91045
IDFM:C01728;D;IDFM:monomodalStopPlace:47895;Boutigny;2.3767454804181263;48.43442542513416;SNCF;D;;RapidTransit;48.43442542513416, 2.3767454804181263;Boutigny-sur-Essonne;91099
IDFM:C01728;D;IDFM:monomodalStopPlace:47909;Melun;2.65469836071817;48.527491277248295;SNCF;D;;RapidTransit;48.527491277248295, 2.65469836071817;Melun;77288
IDFM:C01728;D;IDFM:monomodalStopPlace:42516;Cesson;2.5946150549367304;48.56486314053174;SNCF;D;;RapidTransit;48.56486314053174, 2.5946150549367304;Cesson;77067
IDFM:C01728;D;IDFM:monomodalStopPlace:47876;Goussainville;2.4625658079312593;49.02341075826703;SNCF;D;;RapidTransit;49.02341075826703, 2.4625658079312593;Goussainville;95280
IDFM:C01728;D;IDFM:monomodalStopPlace:43179;Pierrefitte - Stains;2.3703314284767747;48.96277628555098;SNCF;D;;RapidTransit;48.96277628555098, 2.3703314284767747;Saint-Denis;93066
IDFM:C01728;D;IDFM:monomodalStopPlace:462394;Gare du Nord;2.356693437528564;48.88230685842714;SNCF;D;;RapidTransit;48.88230685842714, 2.356693437528564;Paris;75056
IDFM:C01728;D;IDFM:monomodalStopPlace:46286;Créteil Pompadour;2.435315840251248;48.771254072297346;SNCF;D;;RapidTransit;48.771254072297346, 2.435315840251248;Créteil;94028
IDFM:C01729;E;IDFM:monomodalStopPlace:43131;Gretz-Armainvilliers;2.727167738339898;48.74645539980236;SNCF;E;;RapidTransit;48.74645539980236, 2.727167738339898;Gretz-Armainvilliers;77215
IDFM:C01729;E;IDFM:monomodalStopPlace:43208;Tournan;2.7589013341652717;48.739445157221006;SNCF;E;;RapidTransit;48.739445157221006, 2.7589013341652717;Tournan-en-Brie;77470
IDFM:C01729;E;IDFM:monomodalStopPlace:58718;Haussmann Saint-Lazare;2.328646179742093;48.874998862001185;SNCF;E;;RapidTransit;48.874998862001185, 2.328646179742093;Paris;75056
IDFM:C01729;E;IDFM:monomodalStopPlace:58572;Magenta;2.358695908637114;48.88081039411524;SNCF;E;;RapidTransit;48.88081039411524, 2.358695908637114;Paris;75056
IDFM:C01729;E;IDFM:monomodalStopPlace:43127;Le Chénay Gagny;2.5527724908646303;48.877159125382796;SNCF;E;;RapidTransit;48.877159125382796, 2.5527724908646303;Gagny;93032
IDFM:C01742;A;IDFM:monomodalStopPlace:43170;Nanterre Université;2.213536495127317;48.90112974604822;SNCF;A;;RapidTransit;48.90112974604822, 2.213536495127317;Nanterre;92050
IDFM:C01742;A;IDFM:monomodalStopPlace:43171;Nanterre - Ville;2.19511769490499;48.89501972616058;SNCF;A;;RapidTransit;48.89501972616058, 2.19511769490499;Nanterre;92050
IDFM:C01742;A;IDFM:monomodalStopPlace:43135;Joinville-le-Pont;2.4638739495546496;48.82119737360793;SNCF;A;;RapidTransit;48.82119737360793, 2.4638739495546496;Joinville-le-Pont;94042
IDFM:C01742;A;IDFM:monomodalStopPlace:474082;Noisy-le-Grand - Mont d'Est;2.5488073205108335;48.84088515401643;SNCF;A;;RapidTransit;48.84088515401643, 2.5488073205108335;Noisy-le-Grand;93051
IDFM:C01742;A;IDFM:monomodalStopPlace:45873;Auber;2.3296591495793595;48.872348840718196;SNCF;A;;RapidTransit;48.872348840718196, 2.3296591495793595;Paris;75056
IDFM:C01742;A;IDFM:monomodalStopPlace:473109;Maisons-Laffitte;2.1446722659338855;48.94574060746957;SNCF;A;;RapidTransit;48.94574060746957, 2.1446722659338855;Maisons-Laffitte;78358
IDFM:C01743;B;IDFM:monomodalStopPlace:46725;Villeparisis - Mitry-le-Neuf;2.603220561532749;48.95316214687084;SNCF;B;;RapidTransit;48.95316214687084, 2.603220561532749;Mitry-Mory;77294
IDFM:C01743;B;IDFM:monomodalStopPlace:43071;Aulnay-sous-Bois;2.495597257086315;48.932150935734064;SNCF;B;;RapidTransit;48.932150935734064, 2.495597257086315;Aulnay-sous-Bois;93005
IDFM:C01743;B;IDFM:monomodalStopPlace:43140;La Courneuve - Aubervilliers;2.3861140570949475;48.92429743203911;SNCF;B;;RapidTransit;48.92429743203911, 2.3861140570949475;La Courneuve;93027
IDFM:C01743;B;IDFM:monomodalStopPlace:44877;Saint-Michel Notre-Dame;2.344959780029387;48.853023793740164;SNCF;B;;RapidTransit;48.853023793740164, 2.344959780029387;Paris;75056
IDFM:C01743;B;IDFM:monomodalStopPlace:43175;Palaiseau - Villebon;2.237329249708309;48.7081489333421;SNCF;B;;RapidTransit;48.7081489333421, 2.237329249708309;Palaiseau;91477
IDFM:C01743;B;IDFM:monomodalStopPlace:47889;Saint-Rémy-lès-Chevreuse;2.071385742904064;48.702732696472715;SNCF;B;;RapidTransit;48.702732696472715, 2.071385742904064;Saint-Rémy-lès-Chevreuse;78575
IDFM:C01727;C;IDFM:monomodalStopPlace:43220;Versailles Château Rive Gauche;2.130150772175517;48.79991350059487;SNCF;C;;RapidTransit;48.79991350059487, 2.130150772175517;Versailles;78646
IDFM:C01727;C;IDFM:monomodalStopPlace:43183;Porchefontaine;2.1522340489858127;48.79654475986442;SNCF;C;;RapidTransit;48.79654475986442, 2.1522340489858127;Versailles;78646
IDFM:C01727;C;IDFM:monomodalStopPlace:46990;Saint-Cyr;2.072712440765476;48.79877460471833;SNCF;C;;RapidTransit;48.79877460471833, 2.072712440765476;Saint-Cyr-l'École;78545
IDFM:C01727;C;IDFM:monomodalStopPlace:47095;Dourdan la Forêt;1.996005688002604;48.53542058733677;SNCF;C;;RapidTransit;48.53542058733677, 1.996005688002604;Dourdan;91200
IDFM:C01727;C;IDFM:monomodalStopPlace:47950;Sermaise;2.069088468619773;48.535687624993614;SNCF;C;;RapidTransit;48.535687624993614, 2.069088468619773;Sermaise;91593
IDFM:C01727;C;IDFM:monomodalStopPlace:43105;Cernay;2.257017857907824;48.985149200200375;SNCF;C;;RapidTransit;48.985149200200375, 2.257017857907824;Ermont;95219
IDFM:C01727;C;IDFM:monomodalStopPlace:43130;Gennevilliers;2.307982254553742;48.93282405536431;SNCF;C;;RapidTransit;48.93282405536431, 2.307982254553742;Gennevilliers;92036
IDFM:C01727;C;IDFM:monomodalStopPlace:44514;Porte de Clichy;2.3159411535514716;48.894262568309564;SNCF;C;;RapidTransit;48.894262568309564, 2.3159411535514716;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:44314;Péreire Levallois;2.2992286819828145;48.88602700780433;SNCF;C;;RapidTransit;48.88602700780433, 2.2992286819828145;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:45453;Boulainvilliers;2.274806827480264;48.856981095562965;SNCF;C;;RapidTransit;48.856981095562965, 2.274806827480264;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:415091;Pont de l'Alma;2.3003592740110994;48.86247496310803;SNCF;C;;RapidTransit;48.86247496310803, 2.3003592740110994;Paris;75056
IDFM:C01728;D;IDFM:monomodalStopPlace:45763;Boissise-le-Roi;2.57179291425262;48.52985734002498;SNCF;D;;RapidTransit;48.52985734002498, 2.57179291425262;Boissise-le-Roi;77040
IDFM:C01728;D;IDFM:monomodalStopPlace:411418;La Borne Blanche (Gare);2.5069908684194053;49.1261949449139;SNCF;D;;RapidTransit;49.1261949449139, 2.5069908684194053;Orry-la-Ville;60482
IDFM:C01728;D;IDFM:monomodalStopPlace:411485;Malesherbes;2.4010364417288774;48.293633291470464;SNCF;D;;RapidTransit;48.293633291470464, 2.4010364417288774;Le Malesherbois;45191
IDFM:C01728;D;IDFM:monomodalStopPlace:58873;Brunoy;2.5068503123113692;48.698914475306886;SNCF;D;;RapidTransit;48.698914475306886, 2.5068503123113692;Brunoy;91114
IDFM:C01728;D;IDFM:monomodalStopPlace:47684;Montgeron - Crosne;2.461377446437224;48.70871108366713;SNCF;D;;RapidTransit;48.70871108366713, 2.461377446437224;Montgeron;91421
IDFM:C01728;D;IDFM:monomodalStopPlace:45735;Vigneux-sur-Seine;2.413499342148242;48.70808932141768;SNCF;D;;RapidTransit;48.70808932141768, 2.413499342148242;Vigneux-sur-Seine;91657
IDFM:C01728;D;IDFM:monomodalStopPlace:43225;Viry-Châtillon;2.387021960013403;48.67590783936994;SNCF;D;;RapidTransit;48.67590783936994, 2.387021960013403;Viry-Châtillon;91687
IDFM:C01728;D;IDFM:monomodalStopPlace:45745;Évry - Val de Seine;2.4523091616356028;48.63439299320402;SNCF;D;;RapidTransit;48.63439299320402, 2.4523091616356028;Évry-Courcouronnes;91228
IDFM:C01729;E;IDFM:monomodalStopPlace:47877;Rosny-sous-Bois;2.4857557993217947;48.87007067367753;SNCF;E;;RapidTransit;48.87007067367753, 2.4857557993217947;Rosny-sous-Bois;93064
IDFM:C01729;E;IDFM:monomodalStopPlace:58288;Les Yvris Noisy-le-Grand;2.5799804563719477;48.82311348135466;SNCF;E;;RapidTransit;48.82311348135466, 2.5799804563719477;Noisy-le-Grand;93051
IDFM:C01729;E;IDFM:monomodalStopPlace:46568;Roissy-en-Brie;2.650530702348584;48.79563367624288;SNCF;E;;RapidTransit;48.79563367624288, 2.650530702348584;Roissy-en-Brie;77390
IDFM:C01729;E;IDFM:monomodalStopPlace:487011;Nanterre-La-Folie;2.226568794458685;48.897581324774116;SNCF;E;;RapidTransit;48.897581324774116, 2.226568794458685;Nanterre;92050
IDFM:C01729;E;IDFM:monomodalStopPlace:43044;Gagny;2.5254046016945138;48.883728731604535;SNCF;E;;RapidTransit;48.883728731604535, 2.5254046016945138;Gagny;93032
IDFM:C01742;A;IDFM:monomodalStopPlace:53783;Chatou - Croissy;2.1559376624708975;48.88519702561107;SNCF;A;;RapidTransit;48.88519702561107, 2.1559376624708975;Chatou;78146
IDFM:C01742;A;IDFM:monomodalStopPlace:43198;Saint-Germain-en-Laye;2.095041912326374;48.898745300550765;SNCF;A;;RapidTransit;48.898745300550765, 2.095041912326374;Saint-Germain-en-Laye;78551
IDFM:C01742;A;IDFM:monomodalStopPlace:47874;Poissy;2.040804469960689;48.93324983956547;SNCF;A;;RapidTransit;48.93324983956547, 2.040804469960689;Poissy;78498
IDFM:C01742;A;IDFM:monomodalStopPlace:43213;Val d'Europe;2.7724268942340276;48.85484622851565;SNCF;A;;RapidTransit;48.85484622851565, 2.7724268942340276;Chessy;77111
IDFM:C01742;A;IDFM:monomodalStopPlace:58874;Bussy-Saint-Georges;2.7103828395096956;48.83671337078136;SNCF;A;;RapidTransit;48.83671337078136, 2.7103828395096956;Bussy-Saint-Georges;77058
IDFM:C01742;A;IDFM:monomodalStopPlace:43207;Torcy;2.655169106193295;48.83971015133779;SNCF;A;;RapidTransit;48.83971015133779, 2.655169106193295;Torcy;77468
IDFM:C01742;A;IDFM:monomodalStopPlace:43152;Lognes;2.633026934567703;48.839255049438655;SNCF;A;;RapidTransit;48.839255049438655, 2.633026934567703;Lognes;77258
IDFM:C01742;A;IDFM:monomodalStopPlace:43101;Bry-sur-Marne;2.525670945020106;48.845137476280854;SNCF;A;;RapidTransit;48.845137476280854, 2.525670945020106;Bry-sur-Marne;94015
IDFM:C01742;A;IDFM:monomodalStopPlace:43224;Vincennes;2.4325836014183;48.84734683460296;SNCF;A;;RapidTransit;48.84734683460296, 2.4325836014183;Vincennes;94080
IDFM:C01742;A;IDFM:monomodalStopPlace:473875;Nation;2.3959444654495297;48.84823319072756;SNCF;A;;RapidTransit;48.84823319072756, 2.3959444654495297;Paris;75056
IDFM:C01742;A;IDFM:monomodalStopPlace:470195;Gare de Lyon;2.376365660931201;48.84340211646564;SNCF;A;;RapidTransit;48.84340211646564, 2.376365660931201;Paris;75056
IDFM:C01742;A;IDFM:monomodalStopPlace:43104;Cergy le Haut;2.011579068023536;49.04823262405815;SNCF;A;;RapidTransit;49.04823262405815, 2.011579068023536;Cergy;95127
IDFM:C01743;B;IDFM:monomodalStopPlace:58793;Villepinte;2.512783848981341;48.96256540760733;SNCF;B;;RapidTransit;48.96256540760733, 2.512783848981341;Villepinte;93078
IDFM:C01743;B;IDFM:monomodalStopPlace:43145;La Plaine Stade de France;2.362459916604931;48.918076675621;SNCF;B;;RapidTransit;48.918076675621, 2.362459916604931;Saint-Denis;93066
IDFM:C01743;B;IDFM:monomodalStopPlace:43833;Luxembourg;2.3398088878203698;48.84543177842458;SNCF;B;;RapidTransit;48.84543177842458, 2.3398088878203698;Paris;75056
IDFM:C01743;B;IDFM:monomodalStopPlace:473843;Cité Universitaire;2.3388576809777035;48.82150600684166;SNCF;B;;RapidTransit;48.82150600684166, 2.3388576809777035;Paris;75056
IDFM:C01743;B;IDFM:monomodalStopPlace:43067;Arcueil - Cachan;2.328093276131277;48.79869767228883;SNCF;B;;RapidTransit;48.79869767228883, 2.328093276131277;Cachan;94016
IDFM:C01743;B;IDFM:monomodalStopPlace:59206;Sceaux;2.2979282159439305;48.781307920937515;SNCF;B;;RapidTransit;48.781307920937515, 2.2979282159439305;Sceaux;92071
IDFM:C01743;B;IDFM:monomodalStopPlace:43186;Robinson;2.281364769669608;48.78023982792202;SNCF;B;;RapidTransit;48.78023982792202, 2.281364769669608;Sceaux;92071
IDFM:C01743;B;IDFM:monomodalStopPlace:43124;Fontaine Michalon;2.2959559818374013;48.74304953436299;SNCF;B;;RapidTransit;48.74304953436299, 2.2959559818374013;Antony;92002
IDFM:C01743;B;IDFM:monomodalStopPlace:58774;Massy - Palaiseau;2.2587677282577334;48.72551907437078;SNCF;B;;RapidTransit;48.72551907437078, 2.2587677282577334;Massy;91377
IDFM:C01743;B;IDFM:monomodalStopPlace:43086;Orsay - Ville;2.1808087044597166;48.6975077019159;SNCF;B;;RapidTransit;48.6975077019159, 2.1808087044597166;Orsay;91471
IDFM:C01743;B;IDFM:monomodalStopPlace:47046;La Hacquinière;2.1516106103390045;48.695299548452454;SNCF;B;;RapidTransit;48.695299548452454, 2.1516106103390045;Bures-sur-Yvette;91122
IDFM:C01727;C;IDFM:monomodalStopPlace:47905;Bouray;2.2900778137432436;48.53290340283496;SNCF;C;;RapidTransit;48.53290340283496, 2.2900778137432436;Lardy;91330
IDFM:C01727;C;IDFM:monomodalStopPlace:43149;Lardy;2.255014220399748;48.520620553497956;SNCF;C;;RapidTransit;48.520620553497956, 2.255014220399748;Lardy;91330
IDFM:C01727;C;IDFM:monomodalStopPlace:47115;Saint-Martin d'Étampes;2.145258831307165;48.42748765080825;SNCF;C;;RapidTransit;48.42748765080825, 2.145258831307165;Étampes;91223
IDFM:C01727;C;IDFM:monomodalStopPlace:47940;Massy - Verrières;2.273978779055319;48.7349579552114;SNCF;C;;RapidTransit;48.7349579552114, 2.273978779055319;Massy;91377
IDFM:C01727;C;IDFM:monomodalStopPlace:58798;Pont du Garigliano - Hôpital Européen G. Pompidou;2.2704701876900395;48.83888336270874;SNCF;C;;RapidTransit;48.83888336270874, 2.2704701876900395;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:47952;Saint-Chéron;2.1249767315730463;48.550937745357075;SNCF;C;;RapidTransit;48.550937745357075, 2.1249767315730463;Saint-Chéron;91540
IDFM:C01727;C;IDFM:monomodalStopPlace:47925;Breuillet - Bruyères-le-Châtel;2.1922487394356454;48.57760979436327;SNCF;C;;RapidTransit;48.57760979436327, 2.1922487394356454;Breuillet;91105
IDFM:C01727;C;IDFM:monomodalStopPlace:47939;La Norville - Saint-Germain-lès-Arpajon;2.266215906699314;48.59111916474817;SNCF;C;;RapidTransit;48.59111916474817, 2.266215906699314;La Norville;91457
IDFM:C01727;C;IDFM:monomodalStopPlace:47599;Saint-Ouen-l'Aumône;2.105230857870794;49.04530690087292;SNCF;C;;RapidTransit;49.04530690087292, 2.105230857870794;Saint-Ouen-l'Aumône;95572
IDFM:C01727;C;IDFM:monomodalStopPlace:43126;Franconville - Le Plessis-Bouchard;2.2341907839306554;48.99374640051787;SNCF;C;;RapidTransit;48.99374640051787, 2.2341907839306554;Franconville;95252
IDFM:C01727;C;IDFM:monomodalStopPlace:47898;Ermont - Eaubonne;2.2707541014797794;48.98049890628609;SNCF;C;;RapidTransit;48.98049890628609, 2.2707541014797794;Ermont;95219
IDFM:C01727;C;IDFM:monomodalStopPlace:43077;Épinay-sur-Seine;2.302388375122374;48.95382604164122;SNCF;C;;RapidTransit;48.95382604164122, 2.302388375122374;Épinay-sur-Seine;93031
IDFM:C01727;C;IDFM:monomodalStopPlace:43203;Saint-Ouen;2.322694729473372;48.90456082213364;SNCF;C;;RapidTransit;48.90456082213364, 2.322694729473372;Saint-Ouen-sur-Seine;93070
IDFM:C01727;C;IDFM:monomodalStopPlace:45419;Avenue du Président Kennedy Maison de Radio France;2.279679454187814;48.85352548506894;SNCF;C;;RapidTransit;48.85352548506894, 2.279679454187814;Paris;75056
IDFM:C01727;C;IDFM:monomodalStopPlace:46375;Vitry-sur-Seine;2.40269438767449;48.80028105254759;SNCF;C;;RapidTransit;48.80028105254759, 2.40269438767449;Vitry-sur-Seine;94081
IDFM:C01727;C;IDFM:monomodalStopPlace:43227;Les Ardoines;2.409587305033223;48.78248922625494;SNCF;C;;RapidTransit;48.78248922625494, 2.409587305033223;Vitry-sur-Seine;94081
IDFM:C01727;C;IDFM:monomodalStopPlace:46387;Ablon;2.4198671478914595;48.72578126379895;SNCF;C;;RapidTransit;48.72578126379895, 2.4198671478914595;Ablon-sur-Seine;94001
IDFM:C01727;C;IDFM:monomodalStopPlace:45739;Juvisy;2.383334629403869;48.68970940912314;SNCF;C;;RapidTransit;48.68970940912314, 2.383334629403869;Juvisy-sur-Orge;91326
IDFM:C01727;C;IDFM:monomodalStopPlace:43202;Saint-Michel-sur-Orge;2.3068029676156123;48.635615525211605;SNCF;C;;RapidTransit;48.635615525211605, 2.3068029676156123;Saint-Michel-sur-Orge;91570
IDFM:C01727;C;IDFM:monomodalStopPlace:43098;Brétigny;2.3019573828860596;48.60664906621052;SNCF;C;;RapidTransit;48.60664906621052, 2.3019573828860596;Brétigny-sur-Orge;91103
IDFM:C01728;D;IDFM:monomodalStopPlace:47967;Vosves;2.5994097381795305;48.51507609100275;SNCF;D;;RapidTransit;48.51507609100275, 2.5994097381795305;Dammarie-les-Lys;77152
IDFM:C01728;D;IDFM:monomodalStopPlace:45820;Le Plessis Chenet;2.4795222910084975;48.57358727886637;SNCF;D;;RapidTransit;48.57358727886637, 2.4795222910084975;Le Coudray-Montceaux;91179
IDFM:C01728;D;IDFM:monomodalStopPlace:47904;Villabé;2.461533386360794;48.592814943454;SNCF;D;;RapidTransit;48.592814943454, 2.461533386360794;Villabé;91659
IDFM:C01728;D;IDFM:monomodalStopPlace:411421;Orry-la-Ville - Coye;2.489862086302069;49.13840546145438;SNCF;D;;RapidTransit;49.13840546145438, 2.489862086302069;Orry-la-Ville;60482
IDFM:C01728;D;IDFM:monomodalStopPlace:45761;Moulin Galant;2.473444919964576;48.58688228073328;SNCF;D;;RapidTransit;48.58688228073328, 2.473444919964576;Corbeil-Essonnes;91174
IDFM:C01728;D;IDFM:monomodalStopPlace:47899;Mennecy;2.4319348900260658;48.57054850948166;SNCF;D;;RapidTransit;48.57054850948166, 2.4319348900260658;Mennecy;91386
IDFM:C01728;D;IDFM:monomodalStopPlace:43102;Buno - Gironville;2.3872541083159335;48.37149489082515;SNCF;D;;RapidTransit;48.37149489082515, 2.3872541083159335;Buno-Bonnevaux;91121
IDFM:C01728;D;IDFM:monomodalStopPlace:45784;Le Mée;2.6255537322060074;48.538746730738936;SNCF;D;;RapidTransit;48.538746730738936, 2.6255537322060074;Le Mée-sur-Seine;77285
IDFM:C01728;D;IDFM:monomodalStopPlace:47665;Savigny-le-Temple - Nandy;2.5839359760934313;48.59548998563483;SNCF;D;;RapidTransit;48.59548998563483, 2.5839359760934313;Savigny-le-Temple;77445
IDFM:C01728;D;IDFM:monomodalStopPlace:45771;Combs-la-Ville - Quincy;2.5476998823085504;48.667819721800015;SNCF;D;;RapidTransit;48.667819721800015, 2.5476998823085504;Combs-la-Ville;77122
